2019-03-28 13:59:30.862 INFO  --- [main] c.a.b.d.c.e.WelcomeLogoApplicationListener : 
2019-03-28 14:00:07.663 WARN  --- [main] o.s.c.n.a.ArchaiusAutoConfiguration : No spring.application.name found, defaulting to 'application' 
2019-03-28 14:00:07.666 WARN  --- [main] c.n.c.sources.URLConfigurationSource : No URLs will be polled as dynamic configuration sources. 
2019-03-28 14:00:07.666 INFO  --- [main] c.n.c.sources.URLConfigurationSource : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath. 
2019-03-28 14:00:07.673 WARN  --- [main] c.n.c.sources.URLConfigurationSource : No URLs will be polled as dynamic configuration sources. 
2019-03-28 14:00:07.673 INFO  --- [main] c.n.c.sources.URLConfigurationSource : To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath. 
2019-03-28 14:00:08.318 INFO  --- [main] o.s.s.c.ThreadPoolTaskExecutor : Initializing ExecutorService 'applicationTaskExecutor' 
2019-03-28 14:00:08.381 WARN  --- [main] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration$JpaWebMvcConfiguration : spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
2019-03-28 14:00:08.567 INFO  --- [main] c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor : The properties of bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] have been binding by prefix of configuration properties : dubbo.application 
2019-03-28 14:00:08.572 INFO  --- [main] c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor : The properties of bean [name : com.alibaba.dubbo.config.RegistryConfig#0] have been binding by prefix of configuration properties : dubbo.registry 
2019-03-28 14:00:08.579 INFO  --- [main] c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor : The properties of bean [name : com.alibaba.dubbo.config.ProtocolConfig#0] have been binding by prefix of configuration properties : dubbo.protocol 
2019-03-28 14:00:09.606 INFO  --- [timeoutChecker_1] c.a.f.core.rpc.netty.RmRpcClient : will connect to 127.0.0.1:8091 
2019-03-28 14:00:09.606 INFO  --- [timeoutChecker_1] c.a.f.core.rpc.netty.RmRpcClient : RM will register :null 
2019-03-28 14:00:09.690 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : NettyPool create channel to {"address":"127.0.0.1:8091","message":{"applicationId":"record","byteBuffer":{"char":"\u0000","direct":false,"double":0.0,"float":0.0,"int":0,"long":0,"readOnly":false,"short":0},"transactionServiceGroup":"demo","typeCode":103,"version":"0.4.0"},"transactionRole":"RMROLE"} 
2019-03-28 14:00:09.690 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : NettyPool create channel to {"address":"127.0.0.1:8091","message":{"applicationId":"record","byteBuffer":{"char":"\u0000","direct":false,"double":0.0,"float":0.0,"int":0,"long":0,"readOnly":false,"short":0},"transactionServiceGroup":"demo","typeCode":101,"version":"0.4.0"},"transactionRole":"TMROLE"} 
2019-03-28 14:00:09.757 INFO  --- [main] o.a.coyote.http11.Http11NioProtocol : Starting ProtocolHandler ["http-nio-8082"] 
2019-03-28 14:00:09.773 INFO  --- [main] o.s.b.w.e.tomcat.TomcatWebServer : Tomcat started on port(s): 8082 (http) with context path '' 
2019-03-28 14:00:09.776 INFO  --- [main] com.ksyzz.record.RecordApplication : Started RecordApplication in 12.262 seconds (JVM running for 13.716) 
2019-03-28 14:00:09.905 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : register success, cost 35 ms, version:0.4.0,role:TMROLE,channel:[id: 0x6ccfc72c, L:/127.0.0.1:50844 - R:/127.0.0.1:8091] 
2019-03-28 14:00:09.905 INFO  --- [timeoutChecker_1] c.a.f.core.rpc.netty.RmRpcClient : register RM success. server version:0.4.0,channel:[id: 0x57a14686, L:/127.0.0.1:50843 - R:/127.0.0.1:8091] 
2019-03-28 14:00:09.906 INFO  --- [timeoutChecker_1] c.a.f.c.r.netty.NettyPoolableFactory : register success, cost 43 ms, version:0.4.0,role:RMROLE,channel:[id: 0x57a14686, L:/127.0.0.1:50843 - R:/127.0.0.1:8091] 
2019-03-28 14:00:12.982 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0xb62c6b70, L:/127.0.0.1:50779 - R:/127.0.0.1:8091] 
2019-03-28 14:00:19.888 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x6ccfc72c, L:/127.0.0.1:50844 - R:/127.0.0.1:8091] 
2019-03-28 14:00:22.983 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0xb62c6b70, L:/127.0.0.1:50779 - R:/127.0.0.1:8091] 
2019-03-28 14:00:29.889 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x6ccfc72c, L:/127.0.0.1:50844 - R:/127.0.0.1:8091] 
2019-03-28 14:00:32.986 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0xb62c6b70, L:/127.0.0.1:50779 - R:/127.0.0.1:8091] 
2019-03-28 14:00:33.656 INFO  --- [main] c.a.b.d.c.e.WelcomeLogoApplicationListener : 

 :: Dubbo Spring Boot (v0.2.1.RELEASE) : https://github.com/apache/incubator-dubbo-spring-boot-project
 :: Dubbo (v2.6.4) : https://github.com/apache/incubator-dubbo
 :: Discuss group : dev@dubbo.apache.org
 
2019-03-28 14:00:33.661 INFO  --- [main] c.a.b.d.c.e.OverrideDubboConfigApplicationListener : Dubbo Config was overridden by externalized configuration {dubbo.application.qos-enable=false, dubbo.config.multiple=true} 
2019-03-28 14:00:34.024 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$6fc3ac7f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:34.077 INFO  --- [pool-2-thread-1] c.a.b.d.c.e.AwaitingNonWebApplicationListener :  [Dubbo] Current Spring Boot Application is await... 
2019-03-28 14:00:34.164 INFO  --- [main] c.a.b.d.c.e.OverrideDubboConfigApplicationListener : Dubbo Config was overridden by externalized configuration {dubbo.application.name=demo, dubbo.application.qos-enable=false, dubbo.config.multiple=true, dubbo.protocol.name=dubbo, dubbo.protocol.port=20883, dubbo.registry.address=nacos://192.168.88.22:8848, dubbo.scan.base-packages=com.ksyzz.springcloudalibabademo.controller} 
2019-03-28 14:00:34.177 INFO  --- [main] c.k.s.SpringCloudAlibabaDemoApplication : No active profile set, falling back to default profiles: default 
2019-03-28 14:00:34.624 INFO  --- [main] c.a.d.c.s.c.a.DubboConfigBindingRegistrar : The dubbo config bean definition [name : com.alibaba.dubbo.config.ApplicationConfig#0, class : com.alibaba.dubbo.config.ApplicationConfig] has been registered. 
2019-03-28 14:00:34.625 INFO  --- [main] c.a.d.c.s.c.a.DubboConfigBindingRegistrar : The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] has been registered. 
2019-03-28 14:00:34.625 INFO  --- [main] c.a.d.c.s.c.a.DubboConfigBindingRegistrar : The dubbo config bean definition [name : com.alibaba.dubbo.config.RegistryConfig#0, class : com.alibaba.dubbo.config.RegistryConfig] has been registered. 
2019-03-28 14:00:34.625 INFO  --- [main] c.a.d.c.s.c.a.DubboConfigBindingRegistrar : The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.RegistryConfig#0] has been registered. 
2019-03-28 14:00:34.625 INFO  --- [main] c.a.d.c.s.c.a.DubboConfigBindingRegistrar : The dubbo config bean definition [name : com.alibaba.dubbo.config.ProtocolConfig#0, class : com.alibaba.dubbo.config.ProtocolConfig] has been registered. 
2019-03-28 14:00:34.625 INFO  --- [main] c.a.d.c.s.c.a.DubboConfigBindingRegistrar : The BeanPostProcessor bean definition [com.alibaba.dubbo.config.spring.beans.factory.annotation.DubboConfigBindingBeanPostProcessor] for dubbo config bean [name : com.alibaba.dubbo.config.ProtocolConfig#0] has been registered. 
2019-03-28 14:00:34.700 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Bootstrapping Spring Data repositories in DEFAULT mode. 
2019-03-28 14:00:34.717 INFO  --- [main] o.s.d.r.c.RepositoryConfigurationDelegate : Finished Spring Data repository scanning in 11ms. Found 0 repository interfaces. 
2019-03-28 14:00:34.881 INFO  --- [main] o.s.c.a.ConfigurationClassPostProcessor : Cannot enhance @Configuration bean definition 'com.alibaba.boot.dubbo.autoconfigure.DubboAutoConfiguration' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'. 
2019-03-28 14:00:34.967 INFO  --- [main] o.s.cloud.context.scope.GenericScope : BeanFactory id=b2e74100-0764-30f3-b480-f62e1154c9f3 
2019-03-28 14:00:34.984 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'fescarConfig' of type [com.ksyzz.springcloudalibabademo.config.FescarConfig$$EnhancerBySpringCGLIB$$c78cb7c8] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:39.890 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0x6ccfc72c, L:/127.0.0.1:50844 - R:/127.0.0.1:8091] 
2019-03-28 14:00:40.036 ERROR --- [main] c.alibaba.fescar.config.ConfigFuture : config operation timeout,cost:5001 ms,op:GET,dataId:service.disableGlobalTransaction 
2019-03-28 14:00:40.058 INFO  --- [main] c.a.f.s.a.GlobalTransactionScanner : Initializing Global Transaction Clients ...  
2019-03-28 14:00:40.139 INFO  --- [main] c.a.f.c.r.n.AbstractRpcRemotingClient : AbstractRpcRemotingClient has started 
2019-03-28 14:00:40.148 INFO  --- [main] c.a.f.s.a.GlobalTransactionScanner : Transaction Manager Client is initialized. applicationId[demo] txServiceGroup[demo] 
2019-03-28 14:00:40.160 INFO  --- [main] c.a.fescar.rm.datasource.AsyncWorker : Async Commit Buffer Limit: 10000 
2019-03-28 14:00:40.165 INFO  --- [main] c.a.f.c.r.n.AbstractRpcRemotingClient : AbstractRpcRemotingClient has started 
2019-03-28 14:00:40.167 INFO  --- [main] c.a.f.s.a.GlobalTransactionScanner : Resource Manager is initialized. applicationId[demo] txServiceGroup[demo] 
2019-03-28 14:00:40.168 INFO  --- [main] c.a.f.s.a.GlobalTransactionScanner : Global Transaction Clients are initialized.  
2019-03-28 14:00:40.276 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$53a9a982] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:40.490 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:40.494 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:40.495 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'relaxedDubboConfigBinder' of type [com.alibaba.boot.dubbo.autoconfigure.RelaxedDubboConfigBinder] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:40.519 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'spring.cloud.sentinel-org.springframework.cloud.alibaba.sentinel.SentinelProperties' of type [org.springframework.cloud.alibaba.sentinel.SentinelProperties] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:40.528 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.alibaba.sentinel.custom.SentinelAutoConfiguration' of type [org.springframework.cloud.alibaba.sentinel.custom.SentinelAutoConfiguration$$EnhancerBySpringCGLIB$$111475a5] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:40.542 INFO  --- [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker : Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$6fc3ac7f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying) 
2019-03-28 14:00:40.949 INFO  --- [main] o.s.b.w.e.tomcat.TomcatWebServer : Tomcat initialized with port(s): 8083 (http) 
2019-03-28 14:00:40.963 INFO  --- [main] o.a.coyote.http11.Http11NioProtocol : Initializing ProtocolHandler ["http-nio-8083"] 
2019-03-28 14:00:40.971 INFO  --- [main] o.a.catalina.core.StandardService : Starting service [Tomcat] 
2019-03-28 14:00:40.971 INFO  --- [main] o.a.catalina.core.StandardEngine : Starting Servlet engine: [Apache Tomcat/9.0.16] 
2019-03-28 14:00:40.978 INFO  --- [main] o.a.c.core.AprLifecycleListener : The APR based Apache Tomcat Native library which allows optimal performance in production environments was not found on the java.library.path: [C:\Program Files\Java\jdk1.8.0_101\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\ProgramData\Oracle\Java\javapath;C:\Windows\System32;C:\Program Files\Java\jdk1.7.0_80;C:\Program Files\Java\jdk1.8.0_101\bin;C:\Program Files\Java\jdk1.8.0_101\jre-9\bin;C:\Program Files\MySQL\MySQL Server 5.6\bin;C:\Program Files\apache-maven-3.3.9\bin;C:\Python34;C:\Program Files\Java\jdk1.8.0_101\jdk-9\bin;C:\Program Files\TortoiseSVN\bin;C:\Program Files\Redis;C:\Program Files\MongoDB3.4\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\Program Files\erl9.2\bin;C:\Program Files\RabbitMQ Server\sbin;C:\Python34\scripts;C:\Program Files\nodejs\;C:\Server\Maven\bin;C:\Users\csdc01\AppData\Local\Microsoft\WindowsApps;C:\Users\csdc01\AppData\Roaming\npm;C:\Program Files\JetBrains\IntelliJ IDEA 2019.1\bin;C:\Program Files\JetBrains\IntelliJ IDEA 2018.3.6\bin;;.] 
2019-03-28 14:00:41.147 INFO  --- [main] o.a.c.c.C.[Tomcat].[localhost].[/] : Initializing Spring embedded WebApplicationContext 
2019-03-28 14:00:41.147 INFO  --- [main] o.s.web.context.ContextLoader : Root WebApplicationContext: initialization completed in 6960 ms 
2019-03-28 14:00:41.163 INFO  --- [main] o.s.c.a.s.SentinelWebAutoConfiguration : [Sentinel Starter] register Sentinel with urlPatterns: [/*]. 
2019-03-28 14:00:41.689 INFO  --- [main] o.h.jpa.internal.util.LogHelper : HHH000204: Processing PersistenceUnitInfo [
	name: default
	...] 
2019-03-28 14:00:41.765 INFO  --- [main] org.hibernate.Version : HHH000412: Hibernate Core {5.3.7.Final} 
2019-03-28 14:00:41.768 INFO  --- [main] org.hibernate.cfg.Environment : HHH000206: hibernate.properties not found 
2019-03-28 14:00:41.959 INFO  --- [main] o.h.annotations.common.Version : HCANN000001: Hibernate Commons Annotations {5.0.4.Final} 
2019-03-28 14:00:42.099 INFO  --- [main] org.hibernate.dialect.Dialect : HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect 
2019-03-28 14:00:42.349 INFO  --- [main] o.s.o.j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default' 
2019-03-28 14:00:42.573 INFO  --- [main] c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor : The properties of bean [name : com.alibaba.dubbo.config.ApplicationConfig#0] have been binding by prefix of configuration properties : dubbo.application 
2019-03-28 14:00:42.582 INFO  --- [main] c.a.d.c.s.b.f.a.DubboConfigBindingBeanPostProcessor : The properties of bean [name : com.alibaba.dubbo.config.RegistryConfig#0] have been binding by prefix of configuration properties : dubbo.registry 
2019-03-28 14:00:42.987 INFO  --- [NettyClientSelector_TMROLE_1] c.a.f.core.rpc.netty.TmRpcClient : will send ping msg,channel[id: 0xb62c6b70, L:/127.0.0.1:50779 - R:/127.0.0.1:8091] 
2019-03-28 14:00:43.025 INFO  --- [main] c.a.d.c.s.b.f.a.ReferenceBeanBuilder : <dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy0@7bd694a5" singleton="true" interface="com.ksyzz.common.service.AccountService" uniqueServiceName="com.ksyzz.common.service.AccountService" generic="false" id="com.ksyzz.common.service.AccountService" /> has been built. 
2019-03-28 14:00:43.063 INFO  --- [main] c.a.d.c.s.b.f.a.ReferenceBeanBuilder : <dubbo:reference object="com.alibaba.dubbo.common.bytecode.proxy1@5f4df55e" singleton="true" interface="com.ksyzz.common.service.RecordService" uniqueServiceName="com.ksyzz.common.service.RecordService" generic="false" id="com.ksyzz.common.service.RecordService" /> has been built. 
